stn    time           pva200d0
SMA    20180519           11.2
SMA    20180520           11.8
SMA    20180521           12.3
SMA    20180522           13.1
SMA    20180523           14.6
SMA    20180524           13.7
SMA    20180525           12.0
SMA    20180526           13.4
SMA    20180527           14.9
SMA    20180528           14.0
SMA    20180529           15.7
SMA    20180530           16.1
SMA    20180531           16.1
SMA    20180601           14.6
SMA    20180602           14.5
SMA    20180603           15.3
SMA    20180604           16.3
SMA    20180605           16.7
SMA    20180606           16.9
SMA    20180607           16.4
SMA    20180608           17.2
SMA    20180609           17.6
SMA    20180610           17.4
SMA    20180611           18.6
SMA    20180612           16.7
SMA    20180613           13.5
SMA    20180614           11.6
SMA    20180615           11.8
SMA    20180616           12.2
SMA    20180617           14.7
SMA    20180618           13.5
SMA    20180619           14.2
SMA    20180620           15.4
SMA    20180621           15.5
SMA    20180622            7.9
SMA    20180623            9.0
SMA    20180624           10.5
SMA    20180625           11.0
SMA    20180626           11.7
SMA    20180627           12.0
SMA    20180628           12.2
SMA    20180629           16.2
SMA    20180630           16.2
SMA    20180701           14.4
SMA    20180702           13.7
SMA    20180703           17.1
SMA    20180704           16.6
SMA    20180705           17.3
SMA    20180706           17.3
SMA    20180707           15.4
SMA    20180708           14.9
SMA    20180709           12.3
SMA    20180710           12.2
SMA    20180711           10.3
SMA    20180712           11.2
SMA    20180713           12.9
SMA    20180714           13.8
SMA    20180715           14.7
SMA    20180716           14.1
SMA    20180717           14.4
SMA    20180718           13.7
SMA    20180719           13.5
SMA    20180720           15.2
SMA    20180721           15.6
SMA    20180722           15.8
SMA    20180723           15.8
SMA    20180724           15.0
SMA    20180725           14.7
SMA    20180726           14.2
SMA    20180727           13.0
SMA    20180728           17.3
SMA    20180729           16.3
SMA    20180730           14.3
SMA    20180731           14.5
SMA    20180801           17.5
SMA    20180802           18.4
SMA    20180803           18.7
SMA    20180804           18.3
SMA    20180805           17.6
SMA    20180806           17.4
SMA    20180807           16.6
SMA    20180808           17.6
SMA    20180809           17.2
SMA    20180810           13.5
SMA    20180811           10.6
SMA    20180812           12.5
SMA    20180813           16.9
SMA    20180814           16.6
SMA    20180815           14.1
SMA    20180816           13.9
SMA    20180817           16.3
SMA    20180818           17.3
SMA    20180819           16.7
SMA    20180820           14.7
SMA    20180821           16.4
SMA    20180822           16.5
SMA    20180823           17.7
SMA    20180824           15.6
SMA    20180825           11.7
SMA    20180826            9.6
SMA    20180827           12.4
SMA    20180828           15.2
SMA    20180829           16.9
SMA    20180830           14.2
SMA    20180831           13.9
SMA    20180901           13.3
SMA    20180902           13.2
SMA    20180903           14.0
SMA    20180904           13.8
SMA    20180905           14.3
SMA    20180906           15.4
SMA    20180907           14.5
SMA    20180908           12.5
SMA    20180909           13.3
SMA    20180910           13.9
SMA    20180911           14.1
SMA    20180912           14.9
SMA    20180913           17.2
SMA    20180914           15.9
SMA    20180915           13.9
SMA    20180916           14.2
SMA    20180917           15.4
SMA    20180918           15.7
SMA    20180919           15.6
SMA    20180920           15.8
SMA    20180921           14.2
SMA    20180922           10.5
SMA    20180923           14.1
SMA    20180924            8.3
SMA    20180925            7.1
SMA    20180926            9.3
SMA    20180927           11.9
SMA    20180928           11.9
SMA    20180929           10.1
SMA    20180930           11.6
SMA    20181001            9.7
SMA    20181002            7.9
SMA    20181003           10.5
SMA    20181004           11.0
SMA    20181005           11.8
SMA    20181006           12.8
SMA    20181007           13.2
SMA    20181008           13.2
SMA    20181009           13.7
SMA    20181010           13.5
SMA    20181011           13.1
SMA    20181012           13.6
SMA    20181013           13.5
SMA    20181014           10.5
SMA    20181015            8.6
SMA    20181016            9.6
SMA    20181017           10.5
SMA    20181018           10.9
